destination,passanger,weather,temperature,time,coupon,expiration,gender,maritalStatus,has_children,education,occupation,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,direction_same,Y,rich,middleclass,poor,age0,age21,age31,age41,age51,distance
No Urgent Place,Partner,Sunny,30,10AM,Bar,1d,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,0,1,0,0,1,0,0,0,1,0,1
No Urgent Place,Partner,Rainy,55,10AM,Carry out & Take away,2h,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,0,1,0,0,1,0,0,0,1,0,0
No Urgent Place,Partner,Rainy,55,2PM,Restaurant(<20),2h,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,0,1,0,0,1,0,0,0,1,0,1
No Urgent Place,Partner,Snowy,30,2PM,Coffee House,2h,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,0,0,0,0,1,0,0,0,1,0,1
Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,1,1,0,0,1,0,0,0,1,0,1
Home,Alone,Snowy,30,6PM,Coffee House,1d,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,0,1,0,0,1,0,0,0,1,0,1
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,0,0,0,0,1,0,0,0,1,0,0
Home,Partner,Sunny,80,6PM,Coffee House,1d,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,1,1,0,0,1,0,0,0,1,0,0
Home,Alone,Sunny,80,6PM,Bar,2h,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,1,1,0,0,1,0,0,0,1,0,0
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,0,0,0,0,1,0,0,0,1,0,2
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,0,0,0,0,1,0,0,0,1,0,2
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,0,1,0,0,1,0,0,0,1,0,2
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Female,Married partner,0,Bachelors degree,Construction & Extraction,2,3,3,2,1,1,1,0,0,1,0,0,0,1,0,0
No Urgent Place,Kid(s),Rainy,55,6PM,Carry out & Take away,2h,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,1
No Urgent Place,Kid(s),Rainy,55,10PM,Bar,1d,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,1
No Urgent Place,Kid(s),Snowy,30,6PM,Bar,1d,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,1
No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,1,0,1,0,0,0,1,0,0,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,0
No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,1,0,1,0,0,0,1,0,0,0
No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,1,0,1,0,0,0,1,0,0,1
No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,1
No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,1
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,1,0,1,0,0,0,1,0,0,0
No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,1d,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,1
Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,1,0,0,1,0,0,0,1,0,0,1
Home,Alone,Snowy,30,6PM,Coffee House,1d,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,1
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,0
Home,Alone,Sunny,80,6PM,Bar,2h,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,1,0,0,1,0,0,0,1,0,0,0
Home,Partner,Sunny,30,10PM,Carry out & Take away,2h,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,1
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,1,0,1,0,0,0,1,0,0,2
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,1,0,1,0,0,0,1,0,0,2
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,0,0,0,1,0,0,0,1,0,0,2
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,Single,1,Associates degree,Installation Maintenance & Repair,2,3,2,2,1,1,0,0,1,0,0,0,1,0,0,0
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,10AM,Restaurant(<20),1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,1,0,0,1,0,0,0,0,1,0
No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,1,0,0,1,0,0,0,0,1,0
No Urgent Place,Friend(s),Sunny,55,10AM,Coffee House,1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,1,0,0,1,0,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,55,6PM,Carry out & Take away,1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,1,0,0,1,0,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0
No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,1
No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,1,0,0,1,0,0,0,0,1,1
No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0
Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,1,1,0,0,1,0,0,0,0,1,1
Home,Alone,Rainy,55,10PM,Coffee House,1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
Home,Alone,Snowy,30,6PM,Coffee House,1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,1
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0
Home,Alone,Sunny,80,6PM,Bar,2h,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,0
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,2
Work,Alone,Rainy,55,7AM,Restaurant(20-50),1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,2
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,2
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,2
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,Widowed,0,Some college - no degree,Installation Maintenance & Repair,0,0,2,1,1,1,1,0,0,1,0,0,0,0,1,0
No Urgent Place,Kid(s),Rainy,55,6PM,Carry out & Take away,2h,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,1,1,0,0,0,0,0,0,1,1
No Urgent Place,Kid(s),Rainy,55,10PM,Bar,1d,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,0,1,0,0,0,0,0,0,1,1
No Urgent Place,Kid(s),Snowy,30,6PM,Bar,1d,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,0,1,0,0,0,0,0,0,1,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,1,1,0,0,0,0,0,0,1,1
No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,1,1,0,0,0,0,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,0,1,0,0,0,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,1,1,0,0,0,0,0,0,1,0
No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,1,1,0,0,0,0,0,0,1,0
No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,0,1,0,0,0,0,0,0,1,1
No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,1,1,0,0,0,0,0,0,1,1
No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,1,1,0,0,0,0,0,0,1,1
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,0,1,0,0,0,0,0,0,1,0
No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,1d,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,1,1,0,0,0,0,0,0,1,1
Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,1,1,1,0,0,0,0,0,0,1,1
Home,Alone,Snowy,30,6PM,Coffee House,1d,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,1,1,0,0,0,0,0,0,1,1
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,0,1,0,0,0,0,0,0,1,0
Home,Alone,Sunny,80,6PM,Bar,2h,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,1,0,1,0,0,0,0,0,0,1,0
Home,Partner,Sunny,30,10PM,Carry out & Take away,2h,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,1,1,0,0,0,0,0,0,1,1
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,0,1,0,0,0,0,0,0,1,2
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,0,1,0,0,0,0,0,0,1,2
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,0,0,1,0,0,0,0,0,0,1,2
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,0,3,2,3,1,1,0,1,0,0,0,0,0,0,1,0
No Urgent Place,Kid(s),Rainy,55,6PM,Carry out & Take away,2h,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,1,1,0,0,0,0,1,0,0,1
No Urgent Place,Kid(s),Rainy,55,10PM,Bar,1d,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,0,1,0,0,0,0,1,0,0,1
No Urgent Place,Kid(s),Snowy,30,6PM,Bar,1d,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,0,1,0,0,0,0,1,0,0,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,0,1,0,0,0,0,1,0,0,1
No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,0,1,0,0,0,0,1,0,0,0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,1,1,0,0,0,0,1,0,0,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,0,1,0,0,0,0,1,0,0,0
No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,0,1,0,0,0,0,1,0,0,0
No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,1,1,0,0,0,0,1,0,0,1
No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,1,1,0,0,0,0,1,0,0,1
No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,1,1,0,0,0,0,1,0,0,1
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(20-50),1d,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,1,1,0,0,0,0,1,0,0,0
No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,1d,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,0,1,0,0,0,0,1,0,0,1
Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,1,1,1,0,0,0,0,1,0,0,1
Home,Alone,Snowy,30,6PM,Coffee House,1d,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,0,1,0,0,0,0,1,0,0,1
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,0,1,0,0,0,0,1,0,0,0
Home,Alone,Sunny,80,6PM,Bar,2h,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,1,0,1,0,0,0,0,1,0,0,0
Home,Partner,Sunny,30,10PM,Carry out & Take away,2h,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,1,1,0,0,0,0,1,0,0,1
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,1,1,0,0,0,0,1,0,0,2
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,0,1,0,0,0,0,1,0,0,2
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,0,1,1,0,0,0,0,1,0,0,2
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Female,Married partner,1,Associates degree,Healthcare Practitioners & Technical,1,0,3,2,1,1,1,1,0,0,0,0,1,0,0,0
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,1
No Urgent Place,Friend(s),Sunny,80,10AM,Restaurant(<20),1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,0
No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,0
No Urgent Place,Friend(s),Sunny,55,6PM,Carry out & Take away,1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,1
No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,0
No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1
No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,1
No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0
Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,1,1,0,1,0,0,1,0,0,0,1
Home,Alone,Rainy,55,10PM,Coffee House,1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,1,1,0,1,0,0,1,0,0,0,0
Home,Alone,Snowy,30,6PM,Coffee House,1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,0
Home,Alone,Sunny,80,6PM,Bar,2h,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,1,0,0,1,0,0,1,0,0,0,0
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,2
Work,Alone,Rainy,55,7AM,Restaurant(20-50),1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,2
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,2
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,0,1,0,1,0,0,1,0,0,0,2
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,Single,0,Associates degree,Computer & Mathematical,0,1,2,1,1,1,1,0,1,0,0,1,0,0,0,0
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,1d,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,1,1,0,0,0,1,0,0,0,1
No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,1,1,0,0,0,1,0,0,0,0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,1,1,0,0,0,1,0,0,0,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,1,1,0,0,0,1,0,0,0,0
No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,1,1,0,0,0,1,0,0,0,0
No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,1,1,0,0,0,1,0,0,0,1
No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,0,1,0,0,0,1,0,0,0,1
No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,0,1,0,0,0,1,0,0,0,1
No Urgent Place,Partner,Sunny,80,10PM,Restaurant(<20),1d,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,1,1,0,0,0,1,0,0,0,1
No Urgent Place,Partner,Sunny,30,10AM,Bar,1d,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,1,1,0,0,0,1,0,0,0,1
No Urgent Place,Partner,Rainy,55,10AM,Carry out & Take away,2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,0,1,0,0,0,1,0,0,0,0
No Urgent Place,Partner,Rainy,55,2PM,Restaurant(<20),2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,1,1,0,0,0,1,0,0,0,1
No Urgent Place,Partner,Snowy,30,2PM,Coffee House,2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,0,1,0,0,0,1,0,0,0,1
Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,1,1,1,0,0,0,1,0,0,0,1
Home,Alone,Snowy,30,6PM,Coffee House,1d,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,0,1,0,0,0,1,0,0,0,1
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,1,1,0,0,0,1,0,0,0,0
Home,Partner,Sunny,80,6PM,Coffee House,1d,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,1,1,1,0,0,0,1,0,0,0,0
Home,Alone,Sunny,80,6PM,Bar,2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,1,1,1,0,0,0,1,0,0,0,0
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,0,1,0,0,0,1,0,0,0,2
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,0,1,0,0,0,1,0,0,0,2
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,0,1,1,0,0,0,1,0,0,0,2
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,Married partner,0,Graduate degree (Masters or Doctorate),Architecture & Engineering,2,2,2,3,3,1,1,1,0,0,0,1,0,0,0,0
No Urgent Place,Kid(s),Rainy,55,6PM,Carry out & Take away,2h,Female,Married partner,1,Graduate degree (Masters or Doctorate),Computer & Mathematical,1,3,4,2,1,0,1,1,0,0,0,0,0,1,0,1
